placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
61,85,2014-03-17,12,1,2013-2014,Espírito Santo,Sesi Franca,73.9,18.6,38.8,16.5,33.7,11.2,22.5,10.4,12.2,0.9640000000000001,6.2,23.0,26.940999999999995,19.4,40.8,47.91199999999999,16.5,22.0,74.634,1.4,9.4,0.8219999999999998,2.0,22.3,0.092,12.2,2.1,73.5,86.7,21.6,49.2,15.9,34.8,12.0,22.8,14.1,13.3,1.114,7.2,19.4,35.64800000000001,24.6,45.0,54.525999999999996,15.9,20.5,77.17699999999999,2.9,10.8,0.8140000000000001,2.7,18.8,0.14100000000000004,13.3,1.9,98.6
79,84,2014-03-17,14,2,2013-2014,L. Sorocabana,Palmeiras,76.1,23.1,36.6,16.4,28.9,9.2,19.7,11.8,11.5,1.019,7.7,23.9,32.022000000000006,18.3,36.5,50.476,16.4,20.0,79.98100000000002,1.6,9.1,0.8119999999999999,1.4,22.0,0.06000000000000001,11.5,2.5,77.8,79.1,19.5,45.0,14.6,35.3,10.4,24.9,14.2,16.8,0.883,6.5,18.4,35.542,22.5,43.9,51.916,14.6,20.6,69.562,1.7,10.4,0.608,2.3,24.2,0.1,16.8,2.3,85.2
78,75,2014-03-20,15,2,2013-2014,Fortaleza B. C. / CFO,Macaé Basquete,79.7,21.6,44.2,13.9,36.9,11.1,25.8,14.8,12.9,1.168,7.2,19.8,35.95,22.1,44.6,49.952999999999996,13.9,19.9,70.51,2.2,10.3,0.8310000000000001,2.7,20.6,0.14100000000000001,12.9,2.9,90.4,84.6,29.1,37.6,17.9,29.0,4.9,24.1,16.3,14.7,1.14,9.7,22.6,43.227,18.8,32.2,58.616,17.9,23.0,77.58800000000001,2.0,8.6,0.5970000000000001,2.3,22.8,0.101,14.7,2.8,94.7
70,85,2014-03-20,15,2,2013-2014,Uberlândia,Bauru Basket,84.2,30.3,38.2,15.7,32.3,9.1,23.2,15.7,9.6,1.8370000000000002,10.1,26.3,38.602999999999994,19.1,34.5,55.402,15.7,20.5,75.76500000000001,3.0,10.0,1.145,2.4,19.0,0.128,9.6,2.0,98.6,82.1,29.7,36.6,15.8,34.0,9.8,24.2,15.1,13.0,1.2209999999999999,9.9,24.8,39.725,18.3,36.0,51.76899999999999,15.8,19.4,81.89299999999999,2.0,8.0,0.6629999999999999,2.3,20.0,0.11100000000000002,13.0,2.0,92.3
81,82,2014-03-20,15,2,2013-2014,Sesi Franca,Limeira,88.0,21.9,49.8,16.3,34.4,12.0,22.4,14.5,13.9,1.105,7.3,19.1,36.866,24.9,43.7,56.42299999999999,16.3,21.3,76.22,3.4,11.4,0.8300000000000001,3.1,19.0,0.16300000000000003,13.9,2.5,101.9,78.9,27.0,38.8,13.1,29.4,7.8,21.6,14.0,10.6,1.654,9.0,22.1,40.38699999999999,19.4,35.5,54.182,13.1,17.1,77.869,0.6,9.4,1.0699999999999998,1.2,21.1,0.05600000000000001,10.6,1.8,89.1
90,91,2014-03-20,15,2,2013-2014,Brasília,Coop/São José Basketball,92.9,39.3,36.6,17.0,38.8,9.1,29.7,18.5,11.7,1.7920000000000003,13.1,32.8,39.699999999999996,18.3,29.9,61.767999999999994,17.0,21.2,80.85900000000001,1.5,8.2,0.7750000000000001,4.2,18.3,0.23899999999999996,11.7,1.5,115.4,82.9,25.2,41.8,15.9,35.6,9.4,26.2,17.8,14.6,1.259,8.4,24.4,34.281,20.9,37.5,55.766999999999996,15.9,20.1,79.29400000000001,0.1,9.2,0.643,2.0,18.7,0.11699999999999999,14.6,2.9,96.1
