placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante
94,92,2009-04-11,6,2,2008-2009,Pinheiros,Joinville,86.2,28.8,39.0,18.4,31.0,8.9,22.1,15.35,82.5,28.65,38.5,15.35,34.05,9.75,24.3,16.2
90,100,2009-04-14,7,2,2008-2009,Joinville,Flamengo,82.85714285714286,28.857142857142858,38.38095238095238,15.619047619047619,34.142857142857146,9.952380952380953,24.19047619047619,16.142857142857142,95.4,31.8,45.6,18.0,32.55,9.2,23.35,17.75
64,86,2009-04-15,7,2,2008-2009,Espírito Santo,Pinheiros,75.1,20.4,39.5,15.2,27.0,7.2,19.8,12.2,86.19047619047619,28.142857142857142,39.904761904761905,18.142857142857142,31.19047619047619,8.80952380952381,22.38095238095238,15.523809523809524
94,72,2009-04-15,7,2,2008-2009,Brasília,Coop/São José Basketball,86.85714285714286,21.285714285714285,45.42857142857143,20.142857142857142,33.476190476190474,8.285714285714286,25.19047619047619,15.476190476190476,78.04761904761905,24.857142857142858,38.0,15.19047619047619,28.904761904761905,9.380952380952381,19.523809523809526,12.952380952380953
64,70,2009-04-15,7,2,2008-2009,Araraquara,Bauru Basket,76.15,25.35,35.9,14.9,28.6,6.95,21.65,15.7,80.55,25.65,39.5,15.4,28.5,8.8,19.7,13.3
76,68,2009-04-15,7,2,2008-2009,Sesi Franca,Assis,84.05,21.0,45.5,17.55,30.9,9.55,21.35,16.15,77.36842105263158,23.210526315789473,34.73684210526316,19.42105263157895,28.736842105263158,8.421052631578947,20.31578947368421,12.0
70,84,2009-04-15,7,2,2008-2009,Lajeado,Minas,73.0,16.8,40.4,15.8,27.75,9.0,18.75,10.8,87.55,23.7,47.6,16.25,34.95,10.0,24.95,16.5
88,96,2009-04-15,7,2,2008-2009,Saldanha,Paulistano,73.5,22.8,37.7,13.0,30.1,10.0,20.1,10.8,76.71428571428571,21.428571428571427,39.61904761904762,15.666666666666666,31.523809523809526,10.761904761904763,20.761904761904763,14.428571428571429
