placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante
83,78,2009-04-03,4,2,2008-2009,Minas,Coop/São José Basketball,87.4,23.6,47.6,16.2,35.266666666666666,10.6,24.666666666666668,17.0,78.52941176470588,25.941176470588236,37.64705882352941,14.941176470588236,27.88235294117647,8.529411764705882,19.352941176470587,13.411764705882353
