placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante
92,100,2009-05-01,12,2,2008-2009,Brasília,Flamengo,87.11538461538461,22.5,44.76923076923077,19.846153846153847,32.61538461538461,7.923076923076923,24.692307692307693,15.384615384615385,95.25,31.0,45.333333333333336,18.916666666666668,32.875,8.833333333333334,24.041666666666668,18.166666666666668
73,63,2009-05-01,12,2,2008-2009,Bauru Basket,Lajeado,81.12,26.28,39.68,15.16,29.28,8.84,20.44,13.16,73.6,18.24,39.76,15.6,27.0,8.6,18.4,11.4
76,87,2009-05-01,12,2,2008-2009,Assis,Joinville,76.04166666666667,22.5,34.25,19.291666666666668,28.875,7.958333333333333,20.916666666666668,11.708333333333334,83.11538461538461,29.192307692307693,38.69230769230769,15.23076923076923,33.57692307692308,9.23076923076923,24.346153846153847,16.23076923076923
101,69,2009-05-01,12,2,2008-2009,Pinheiros,Araraquara,86.92,27.36,41.44,18.12,31.84,9.12,22.72,15.4,75.0,25.32,35.2,14.48,28.08,6.84,21.24,15.12
85,88,2009-05-01,12,2,2008-2009,Limeira,Espírito Santo,85.16,27.0,39.84,18.32,29.64,7.32,22.32,16.76,75.08,20.16,39.28,15.64,27.6,7.6,20.0,12.32
88,77,2009-05-01,12,2,2008-2009,Coop/São José Basketball,Saldanha,76.56,23.52,37.92,15.12,29.0,9.44,19.56,12.56,72.68,23.64,36.24,12.8,29.72,9.96,19.76,11.28
70,76,2009-05-01,12,2,2008-2009,Paulistano,Sesi Franca,76.08,21.24,39.44,15.4,31.16,10.6,20.56,14.0,84.08,21.36,45.6,17.12,30.92,9.24,21.68,16.36
84,72,2009-05-03,6,1,2008-2009,Flamengo,Assis,94.8,30.6,45.28,18.92,32.8,8.84,23.96,17.92,75.88,22.2,34.4,19.28,28.96,7.8,21.16,11.72
