placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
78,88,2019-11-20,6,1,2019-2020,Pinheiros,São Paulo,78.999,27.6,37.20100000000001,14.200999999999999,37.8,12.401,25.399,15.100999999999999,14.200999999999999,1.114,9.2,26.3,34.57899999999999,18.599,36.099,51.849000000000004,14.200999999999999,19.500999999999998,73.307,1.399,7.898999999999999,0.5810000000000001,1.401,20.4,0.06999999999999999,14.200999999999999,2.901,86.899,84.71428571428571,34.714285714285715,38.0,12.0,44.0,11.142857142857142,32.857142857142854,20.0,13.714285714285714,1.5799999999999998,11.571428571428571,31.571428571428573,36.37571428571429,19.0,35.142857142857146,53.94857142857143,12.0,18.285714285714285,66.14285714285714,2.0,5.571428571428571,0.41000000000000003,4.0,18.571428571428573,0.22571428571428573,13.714285714285714,1.8571428571428572,102.14285714285714
81,71,2019-11-20,6,1,2019-2020,Coop/São José Basketball,Pato Basquete,78.4,24.3,41.2,12.9,36.9,10.4,26.5,19.1,13.8,1.426,8.1,24.7,33.181999999999995,20.6,41.4,50.458000000000006,12.9,17.5,72.72400000000002,1.1,6.3,0.47400000000000003,1.3,21.9,0.056999999999999995,13.8,1.7,86.1,63.611111111111114,19.5,32.55555555555556,11.555555555555555,34.77777777777778,11.555555555555555,23.22222222222222,14.333333333333334,17.166666666666668,0.8433333333333333,6.5,25.055555555555557,25.996666666666663,16.27777777777778,36.388888888888886,45.18666666666667,11.555555555555555,17.77777777777778,65.96444444444445,1.3333333333333333,7.722222222222222,0.4566666666666667,2.1666666666666665,21.88888888888889,0.09999999999999999,17.166666666666668,3.888888888888889,60.44444444444444
81,83,2019-11-21,6,1,2019-2020,Mogi,Rio Claro,83.1,29.7,35.2,18.2,34.9,8.95,25.95,16.05,12.0,1.378,9.9,26.5,37.281,17.6,35.9,49.162,18.2,22.45,80.614,0.75,7.35,0.612,2.3,20.9,0.11700000000000002,12.0,1.9,92.55,79.7,26.1,37.0,16.6,29.4,6.3,23.1,16.5,14.9,1.1620000000000001,8.7,22.6,39.693999999999996,18.5,34.3,54.35,16.6,22.4,73.482,2.2,8.2,0.5509999999999999,1.1,22.8,0.05099999999999999,14.9,2.1,84.5
72,81,2019-11-21,6,1,2019-2020,Brasília,Sesi Franca,77.2,21.9,39.3,16.0,37.75,10.5,27.25,17.15,14.7,1.223,7.3,23.95,30.691999999999997,19.65,38.8,51.164,16.0,22.05,72.75900000000001,1.85,7.1,0.51,2.05,21.95,0.1,14.7,2.65,84.3,84.5,29.1,36.4,19.0,37.0,8.7,28.3,18.9,12.9,1.515,9.7,26.5,36.333,18.2,32.4,56.165,19.0,24.2,78.21699999999998,1.6,5.9,0.485,2.2,19.3,0.12199999999999997,12.9,1.4,99.2
76,78,2019-11-22,6,1,2019-2020,Paulistano,Fortaleza B. C. / CFO,83.0,33.6,36.4,13.0,39.6,11.75,27.85,18.85,12.2,1.641,11.2,31.9,36.208,18.2,33.25,54.814,13.0,17.25,75.999,4.1,6.8,0.5660000000000001,1.9,22.15,0.08499999999999999,12.2,2.05,97.75,75.6,24.9,36.4,14.3,37.6,13.1,24.5,13.2,11.9,1.1800000000000002,8.3,26.0,32.09,18.2,39.5,46.266000000000005,14.3,19.5,75.613,1.2,6.7,0.5630000000000001,2.2,22.9,0.09900000000000002,11.9,2.8,78.9
70,75,2019-11-22,6,1,2019-2020,Pinheiros,Flamengo,79.699,27.9,37.501000000000005,14.300999999999998,37.15,12.001000000000001,25.149,15.251,14.100999999999999,1.129,9.3,26.5,34.736000000000004,18.749000000000002,36.199,52.157000000000004,14.300999999999998,19.451,73.981,1.449,7.848999999999999,0.5800000000000001,1.551,20.95,0.07500000000000001,14.100999999999999,2.601,87.499,82.7,27.3,40.0,15.4,38.4,10.8,27.6,18.1,11.6,1.6760000000000002,9.1,26.9,33.373000000000005,20.0,37.0,54.108000000000004,15.4,21.7,70.70100000000001,1.3,6.7,0.5539999999999999,1.3,19.4,0.066,11.6,0.9,94.5
89,97,2019-11-23,6,1,2019-2020,Minas,Sesi Franca,78.2,27.3,38.3,12.6,37.9,11.45,26.45,16.85,11.5,1.517,9.1,28.15,32.199999999999996,19.15,36.35,52.96900000000001,12.6,17.9,69.89099999999999,1.3,6.75,0.5980000000000001,2.0,22.25,0.094,11.5,2.3,88.55,87.2,31.5,36.5,19.2,37.95,8.9,29.05,19.2,12.5,1.5579999999999998,10.5,26.9,38.692,18.25,33.3,54.725,19.2,24.25,79.04599999999999,1.7,5.6,0.475,2.45,19.05,0.134,12.5,1.55,103.2
87,95,2019-11-23,6,1,2019-2020,Coop/São José Basketball,Rio Claro,78.7,23.7,41.8,13.2,37.25,10.65,26.6,19.05,14.5,1.3690000000000002,7.9,24.35,32.801,20.9,42.15,50.14200000000001,13.2,18.05,72.449,1.25,6.9,0.49000000000000005,1.65,22.05,0.071,14.5,2.05,86.4,81.2,27.0,36.9,17.3,29.55,6.55,23.0,17.1,14.5,1.2289999999999999,9.0,23.7,39.464,18.45,34.15,54.456999999999994,17.3,23.3,73.27499999999999,2.5,7.6,0.533,1.05,23.15,0.046,14.5,1.95,85.6
80,69,2019-11-24,7,1,2019-2020,Corinthians,Fortaleza B. C. / CFO,81.0,29.7,40.001000000000005,11.299,37.401,11.6,25.801,18.499000000000002,13.9,1.49,9.899,23.199,42.82899999999999,19.999000000000002,41.801,48.125,11.299,15.899000000000001,71.06,2.501,6.801,0.5119999999999999,2.1,21.101,0.1,13.9,1.8990000000000002,91.999,76.5,25.2,36.8,14.5,36.4,11.3,25.1,13.1,12.4,1.076,8.4,24.9,33.655,18.4,38.7,47.652,14.5,19.5,76.863,1.1,6.8,0.5529999999999999,2.1,23.2,0.09300000000000001,12.4,2.9,80.4
76,81,2019-11-25,7,1,2019-2020,Pinheiros,Paulistano,78.199,25.2,38.001,15.001,36.9,11.701,25.199,14.401,13.800999999999998,1.097,8.4,26.3,31.639999999999997,18.999000000000002,36.699,52.182,15.001,19.901,76.024,1.399,8.099,0.601,1.7009999999999998,21.2,0.081,13.800999999999998,2.501,84.899,82.6,35.1,35.6,11.9,38.7,11.7,27.0,18.2,12.5,1.5210000000000001,11.7,31.7,37.729,17.8,33.1,53.814,11.9,16.0,75.437,4.4,6.9,0.558,1.8,21.9,0.08099999999999999,12.5,2.2,96.1
