placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
0.3529411764705883,0.1311475409836066,2009-01-28,1,1,2008-2009,Espírito Santo,Araraquara,0.18285714285714283,0.0,1.0,0.0,0.3548387096774195,0.125,0.6666666666666667,0.8500000000000001,0.11864406779661019,0.9757575757575758,0.0,0.0,0.0,1.0,1.0000000000000002,0.9753497668221187,0.0,0.2615384615384615,0.0,0.0,1.0,1.0,0.09433962264150947,0.21390374331550843,0.14534883720930225,0.11864406779661019,0.0,0.5063291139240507,0.26865671641791034,0.0,0.9999999999999998,0.0,0.31428571428571406,0.16000000000000003,0.6153846153846154,0.8500000000000001,0.04587155963302747,1.0000000000000002,0.0,0.0,0.0,0.9999999999999998,1.0000000000000002,0.9753497668221187,0.0,0.2807017543859649,0.0,0.0,1.0000000000000002,1.0,0.14285714285714285,0.1569506726457397,0.17499999999999996,0.04587155963302747,0.0,0.5662251655629138
0.5686274509803924,0.4426229508196722,2009-01-28,1,1,2008-2009,Brasília,Assis,0.6857142857142859,0.4,0.6923076923076923,0.45161290322580644,0.19354838709677402,0.875,0.0,0.6000000000000001,0.2542372881355932,0.5818181818181819,0.4,0.09090909090909094,0.9879037617971551,0.6923076923076923,0.6756756756756757,0.9273817455029971,0.45161290322580644,0.32307692307692304,0.715696358773915,0.6666666666666666,0.6,0.5454545454545454,0.5471698113207547,0.7272727272727275,0.4505813953488371,0.2542372881355932,0.0,0.8101265822784809,0.7611940298507465,0.4,0.7037037037037035,0.49339207048458156,0.1428571428571428,0.8800000000000001,0.0,0.6000000000000001,0.19266055045871555,0.596273291925466,0.4,0.09090909090909094,0.9848636551033625,0.7037037037037035,0.6666666666666667,0.9273817455029971,0.49339207048458156,0.3508771929824561,0.715696358773915,0.75,0.590909090909091,0.5454545454545454,0.5714285714285714,0.6591928251121075,0.4374999999999999,0.19266055045871555,0.0,0.8940397350993377
0.5882352941176472,0.6885245901639345,2009-01-28,1,1,2008-2009,Pinheiros,Flamengo,0.7314285714285713,0.19999999999999996,0.6923076923076923,0.9032258064516128,1.0,0.75,0.9166666666666667,0.7000000000000001,0.5932203389830509,0.4666666666666667,0.20000000000000007,0.2272727272727273,0.1988568390269838,0.6923076923076923,0.6756756756756757,0.9273817455029971,0.9032258064516128,0.6307692307692307,1.0,0.4444444444444444,0.06666666666666665,0.07954545454545459,0.3207547169811321,0.21390374331550843,0.40697674418604646,0.5932203389830509,0.0,0.8101265822784809,0.8059701492537314,0.19999999999999996,0.7037037037037035,0.9867841409691631,1.0,0.7600000000000002,0.8461538461538463,0.7000000000000001,0.5596330275229358,0.4782608695652174,0.20000000000000007,0.2272727272727273,0.1982448907473937,0.7037037037037035,0.6666666666666667,0.9273817455029971,0.9867841409691631,0.7017543859649122,1.0,0.5,0.045454545454545414,0.07954545454545459,0.3571428571428571,0.1569506726457397,0.4,0.5596330275229358,0.0,0.8940397350993377
0.4509803921568629,0.459016393442623,2009-01-28,1,1,2008-2009,Paulistano,Minas,0.4114285714285715,0.29999999999999993,0.6153846153846154,0.3870967741935483,0.838709677419355,1.0,0.5833333333333333,1.0,0.7288135593220338,0.593939393939394,0.30000000000000004,0.18181818181818188,0.5210687225840751,0.6153846153846154,0.7297297297297296,0.671552298467688,0.3870967741935483,0.5076923076923077,0.4155523554824111,0.4444444444444444,0.20000000000000007,0.10227272727272729,0.5471698113207547,0.5989304812834226,0.4941860465116278,0.7288135593220338,0.0,0.5615650172612199,0.4925373134328357,0.29999999999999993,0.6296296296296295,0.4229074889867842,0.8285714285714283,1.0000000000000002,0.5384615384615385,1.0,0.7064220183486238,0.6086956521739131,0.30000000000000004,0.18181818181818188,0.5194652217445077,0.6296296296296295,0.7222222222222221,0.671552298467688,0.4229074889867842,0.5614035087719298,0.4155523554824111,0.5,0.18181818181818188,0.10227272727272729,0.5714285714285714,0.5336322869955157,0.475,0.7064220183486238,0.0,0.6258278145695364
0.27450980392156876,0.32786885245901654,2009-01-28,1,1,2008-2009,Coop/São José Basketball,Lajeado,0.0,0.29999999999999993,0.0,0.8387096774193548,0.67741935483871,0.125,0.9999999999999998,0.5000000000000001,0.18644067796610175,0.5333333333333333,0.30000000000000004,0.40909090909090917,0.18024724179183838,0.0,0.29729729729729737,0.0,0.8387096774193548,0.8153846153846154,0.7237193993005554,0.0,0.20000000000000007,0.32954545454545453,0.5471698113207547,0.34224598930481287,0.5813953488372092,0.18644067796610175,0.0,0.11967779056386663,0.08955223880596996,0.29999999999999993,0.03703703703703698,0.9162995594713657,0.657142857142857,0.16000000000000003,0.9230769230769234,0.5000000000000001,0.11926605504587151,0.546583850931677,0.30000000000000004,0.40909090909090917,0.17969256139937562,0.03703703703703698,0.2777777777777779,0.0,0.9162995594713657,0.9122807017543859,0.7237193993005554,0.0,0.18181818181818188,0.32954545454545453,0.5714285714285714,0.28251121076233154,0.5499999999999999,0.11926605504587151,0.0,0.14900662251655605
0.6666666666666667,0.6557377049180328,2009-01-28,1,1,2008-2009,Limeira,Joinville,0.9142857142857146,0.9999999999999999,0.15384615384615374,0.5161290322580645,0.435483870967742,0.125,0.7499999999999998,0.8500000000000001,1.0,0.4060606060606061,1.0,1.0,0.6577163365678582,0.15384615384615374,0.027027027027026973,0.9999999999999996,0.5161290322580645,0.2615384615384615,0.9142151820613044,0.2222222222222222,0.06666666666666665,0.0,0.7735849056603774,0.8556149732620324,0.6249999999999999,1.0,0.0,0.5891829689298045,0.9850746268656718,0.9999999999999999,0.18518518518518512,0.5638766519823788,0.3999999999999999,0.16000000000000003,0.6923076923076923,0.8500000000000001,1.0,0.4161490683229815,1.0,1.0,0.6556923258142409,0.18518518518518512,0.0,0.9999999999999996,0.5638766519823788,0.2807017543859649,0.9142151820613044,0.25,0.045454545454545414,0.0,0.7857142857142857,0.7847533632286994,0.5874999999999999,1.0,0.0,0.6556291390728473
0.3921568627450982,0.5245901639344264,2009-01-28,1,1,2008-2009,Saldanha,Sesi Franca,0.274285714285714,0.4,0.4615384615384617,0.2580645161290323,0.435483870967742,0.25,0.6666666666666667,0.0,0.5254237288135594,0.0,0.4,0.2272727272727273,0.682174664362621,0.4615384615384617,0.45945945945945943,0.8261159227181878,0.2580645161290323,0.07692307692307687,0.7084961941987246,0.8888888888888888,0.20000000000000007,0.15909090909090906,0.3207547169811321,0.08556149732620355,0.4505813953488371,0.5254237288135594,0.0,0.06444188722669719,0.35820895522388074,0.4,0.4814814814814814,0.2819383259911894,0.3999999999999999,0.28,0.6153846153846154,0.0,0.4862385321100917,0.0,0.4,0.2272727272727273,0.6800753872430647,0.4814814814814814,0.4444444444444444,0.8261159227181878,0.2819383259911894,0.07017543859649122,0.7084961941987246,1.0,0.18181818181818188,0.15909090909090906,0.3571428571428571,0.03139013452914785,0.4374999999999999,0.4862385321100917,0.0,0.08940397350993345
0.3333333333333335,0.278688524590164,2009-01-30,2,1,2008-2009,Brasília,Bauru Basket,0.4114285714285715,0.25,0.653846153846154,0.41935483870967744,0.556451612903226,0.625,0.5416666666666667,0.5750000000000001,0.3220338983050848,0.5181818181818182,0.25,0.13636363636363646,0.5013957197926358,0.653846153846154,0.6756756756756757,0.8461025982678212,0.41935483870967744,0.3846153846153846,0.5945278749228556,0.3333333333333333,0.4666666666666667,0.42045454545454536,0.7735849056603774,0.47058823529411775,0.7776162790697673,0.3220338983050848,0.0,0.6029919447640966,0.22388059701492535,0.09999999999999998,0.6296296296296295,0.4229074889867842,0.9142857142857141,0.40000000000000013,1.0,0.55,0.33944954128440363,0.4658385093167702,0.09999999999999998,0.18181818181818188,0.01484186347841443,0.6296296296296295,0.6666666666666667,0.7648234510326444,0.4229074889867842,0.49122807017543857,0.4733593910717958,0.0,0.31818181818181823,0.29545454545454536,0.9999999999999999,0.1569506726457397,1.0,0.33944954128440363,0.0,0.4470198675496686
0.41176470588235303,0.5409836065573772,2009-01-30,2,1,2008-2009,Pinheiros,Minas,0.5257142857142858,0.4,0.26923076923076916,0.9354838709677418,0.67741935483871,0.4375,0.7916666666666667,0.7000000000000001,0.4576271186440678,0.5424242424242424,0.4,0.2954545454545454,0.5372856573175591,0.26923076923076916,0.4054054054054055,0.4003997335109917,0.9354838709677418,0.7846153846153845,0.8802715490639789,0.6666666666666666,0.20000000000000007,0.20454545454545459,0.20754716981132082,0.21390374331550843,0.27616279069767435,0.4576271186440678,0.0,0.5891829689298045,0.4477611940298507,0.44999999999999996,0.2592592592592593,0.7400881057268722,0.5714285714285712,0.5800000000000001,0.5769230769230769,0.8500000000000001,0.4862385321100917,0.6211180124223603,0.45000000000000007,0.2727272727272727,0.6962424171034804,0.2592592592592593,0.41666666666666674,0.27248500999333736,0.7400881057268722,0.807017543859649,0.5880477268051839,0.75,0.25,0.21590909090909094,0.3571428571428571,0.3452914798206277,0.32499999999999996,0.4862385321100917,0.0,0.5215231788079469
0.5490196078431373,0.7868852459016393,2009-01-30,2,1,2008-2009,Paulistano,Flamengo,0.5257142857142858,0.44999999999999996,0.3846153846153846,0.6451612903225805,0.153225806451613,0.5625,0.16666666666666674,0.9500000000000001,0.6610169491525423,0.5969696969696969,0.45000000000000007,0.18181818181818188,0.9009703575701178,0.3846153846153846,0.3783783783783785,0.835776149233844,0.6451612903225805,0.6615384615384614,0.6077967496399918,0.3333333333333333,0.2666666666666667,0.15340909090909088,0.20754716981132082,0.7272727272727275,0.16715116279069764,0.6610169491525423,0.0,0.5477560414269274,0.7611940298507465,0.4,0.4444444444444444,0.9867841409691631,0.1857142857142855,0.45999999999999996,0.3076923076923077,0.8,0.5596330275229358,0.546583850931677,0.4,0.20454545454545459,0.7375876082219208,0.4444444444444444,0.3333333333333335,0.9636908727514988,0.9867841409691631,0.807017543859649,0.9000205718987863,0.375,0.18181818181818188,0.14204545454545459,0.14285714285714285,0.47085201793721954,0.15625000000000003,0.5596330275229358,0.0,0.7450331125827812
