placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
75,76,2023-04-03,9,2,2022-2023,Corinthians,Caxias do Sul Basquete,81.4,28.4,39.6,13.4,39.933,10.3,29.633,17.532999999999998,15.767000000000001,1.272,9.467,27.7,34.609,19.8,34.733,56.67999999999999,13.4,20.232999999999997,67.66400000000002,4.1,4.6,0.33499999999999996,3.1,20.9,0.148,15.767000000000001,3.2670000000000003,90.8,73.2,24.55,35.4,13.25,34.866,7.9,26.965999999999998,13.484,14.2,1.013,8.184000000000001,24.55,33.96,17.7,36.484,48.602999999999994,13.25,18.884,68.322,0.266,7.316,0.521,1.884,20.7,0.094,14.2,3.1,75.76599999999999
72,87,2023-04-04,9,2,2022-2023,BRB/Brasília,Sesi Franca,78.5,29.1,34.2,15.2,37.8,11.6,26.2,17.8,16.8,1.0899999999999999,9.7,27.7,35.099000000000004,17.1,36.3,46.77,15.2,22.0,68.988,1.8,6.3,0.381,1.7,20.9,0.078,16.8,3.5,81.3,92.851,30.6,44.29899999999999,17.949,40.4,11.101,29.299,20.951,12.05,1.77,10.199,27.65,37.15500000000001,22.151,38.499,57.598,17.949,23.301,77.46799999999999,1.349,5.65,0.471,2.399,17.749000000000002,0.13500000000000006,12.05,1.95,111.05
89,82,2023-04-05,9,2,2022-2023,Pinheiros,Caxias do Sul Basquete,81.93299999999999,26.1,42.6,13.232999999999999,41.467,12.5,28.967000000000002,20.232999999999997,14.932999999999998,1.489,8.7,24.333,35.699,21.3,40.367000000000004,52.72600000000001,13.232999999999999,20.8,64.71999999999998,1.9329999999999998,6.733,0.489,0.933,21.232999999999997,0.044000000000000004,14.932999999999998,2.633,94.1,72.667,24.4,35.4,12.866999999999999,34.29899999999999,8.133,26.165999999999997,13.534,14.9,0.9789999999999999,8.134,25.1,32.874,17.7,36.067,49.203,12.866999999999999,18.134,68.81500000000001,0.29900000000000004,7.633,0.524,1.9009999999999998,21.133,0.094,14.9,3.433,74.53299999999999
83,70,2023-04-05,9,2,2022-2023,Flamengo,Paulistano,86.934,33.1,41.2,12.634,41.665,11.267,30.401,21.0,12.634,1.831,11.033,30.1,36.478,20.6,35.267,57.959,12.634,16.500999999999998,77.383,1.567,6.335,0.549,2.1990000000000003,17.264999999999997,0.127,12.634,2.433,107.899,79.599,25.2,40.999,13.4,39.399,13.3,26.099,14.949000000000002,12.799,1.1880000000000002,8.401,24.75,34.075,20.500999999999998,42.149,48.737,13.4,18.75,70.88,2.249,8.149000000000001,0.6409999999999999,1.201,20.851,0.05600000000000001,12.799,2.749,87.151
79,69,2023-04-06,9,2,2022-2023,UNIFACISA,Minas,74.95,28.8,32.6,13.55,37.95,10.05,27.9,14.3,14.6,0.986,9.6,27.35,35.416000000000004,16.3,34.85,46.947,13.55,18.3,74.197,0.6,6.05,0.425,1.55,19.8,0.07600000000000003,14.6,2.75,79.15,90.232,32.3,43.069,14.866999999999999,40.498999999999995,10.101,30.401000000000003,21.233999999999998,14.298000000000002,1.512,10.766000000000002,27.165,39.811,21.530999999999995,37.1,58.205,14.866999999999999,20.699,72.00999999999999,3.2319999999999993,5.968,0.42299999999999993,1.499,19.568,0.075,14.298000000000002,3.268,107.33399999999999
68,106,2023-04-06,9,2,2022-2023,Cerrado,Sesi Franca,78.3,33.0,33.601,11.699,34.301,7.799000000000001,26.499000000000002,15.4,16.299,0.986,11.0,32.899,32.848,16.799,30.699,54.738,11.699,18.199,63.12699999999999,1.401,6.2,0.38300000000000006,1.8009999999999997,15.501,0.131,16.299,2.899,77.401,93.351,30.45,44.599000000000004,18.299,40.35,10.751000000000001,29.599,21.301,11.55,1.8689999999999998,10.149,27.45,37.233000000000004,22.301,38.949,57.253,18.299,23.951,76.759,1.399,6.0,0.53,2.149,17.749000000000002,0.12100000000000002,11.55,1.85,112.0
91,64,2023-04-07,9,2,2022-2023,Pato Basquete,BRB/Brasília,77.666,22.1,42.8,12.766,37.565999999999995,12.2,25.366,14.266,13.166,1.238,7.366,25.766,28.258,21.4,40.166,53.062,12.766,18.2,71.294,0.5660000000000001,7.1659999999999995,0.5879999999999999,1.6,20.1,0.07899999999999999,13.166,3.3340000000000005,82.5,77.675,28.875,33.2,15.6,37.4,11.175,26.225,17.475,17.275,1.05,9.625,27.625,34.916000000000004,16.6,35.4,46.462,15.6,22.5,69.165,1.875,6.4,0.377,1.6,21.025,0.07300000000000001,17.275,3.45,79.575
94,70,2023-04-08,9,2,2022-2023,Pinheiros,União Corinthians,82.15,26.85,41.8,13.5,41.0,12.4,28.6,19.65,15.5,1.4,8.95,24.95,35.83899999999999,20.9,39.4,52.988,13.5,20.85,65.80199999999999,1.95,6.65,0.45999999999999996,1.05,21.25,0.05,15.5,2.6,93.15,79.8,32.1,35.402,12.301,35.202000000000005,8.099,27.100000000000005,17.701,11.401,1.5950000000000002,10.7,32.501,33.009,17.698,33.49999999999999,52.71600000000001,12.301,16.699,71.775,1.9009999999999998,6.900999999999999,0.6319999999999999,2.6990000000000003,20.8,0.135,11.401,1.8990000000000002,88.89800000000001
85,94,2023-04-08,9,2,2022-2023,Fortaleza B. C. / CFO,Minas,75.26599999999999,26.3,34.334,14.634,35.6,9.565999999999999,26.034000000000002,11.4,12.1,0.9559999999999998,8.766,26.334000000000003,33.923,17.166,36.8,46.436,14.634,22.166,66.49499999999999,1.434,6.134,0.534,0.766,20.766,0.038000000000000006,12.1,2.834,72.334,89.465,32.7,41.86900000000001,14.901,40.199,10.001000000000001,30.201,20.166999999999994,14.464999999999998,1.418,10.9,27.299,40.06699999999999,20.930999999999994,36.5,57.475,14.901,20.466,73.15199999999999,3.065,5.868,0.4109999999999999,1.466,19.768,0.07200000000000001,14.464999999999998,3.368,105.167
53,100,2023-04-08,9,2,2022-2023,Rio Claro,Flamengo,81.1,23.7,42.2,15.2,34.8,9.3,25.5,17.3,12.3,1.424,7.9,25.8,30.803999999999995,21.1,40.5,52.403000000000006,15.2,19.6,77.05699999999999,0.7,7.0,0.5720000000000001,0.4,23.7,0.016,12.3,2.9,86.6,87.117,31.7,42.9,12.517,41.282,11.284,30.000999999999998,20.65,12.967000000000002,1.7739999999999998,10.565999999999999,29.45,35.800000000000004,21.45,35.784000000000006,59.482000000000006,12.517,16.301,77.46499999999999,1.434,6.468000000000001,0.546,2.1990000000000003,17.582,0.12500000000000003,12.967000000000002,2.416,107.749
