placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
74,89,2016-01-08,15,1,2015-2016,Pinheiros,Caxias do Sul Basquete,82.7,17.7,46.4,18.6,40.4,11.5,28.9,13.6,15.4,0.891,5.9,16.6,36.051,23.2,45.3,51.59400000000001,18.6,24.2,77.35099999999998,1.6,8.9,0.5740000000000001,4.6,20.6,0.23399999999999999,15.4,2.8,96.4,65.2,19.2,30.6,15.4,33.7,8.2,25.5,11.7,16.2,0.7409999999999999,6.4,22.0,29.839000000000006,15.3,35.0,44.486000000000004,15.4,21.5,69.897,1.3,12.2,0.789,1.4,23.6,0.055999999999999994,16.2,3.3,66.6
84,51,2016-01-08,15,1,2015-2016,Paulistano,L. Sorocabana,81.4,30.3,39.2,11.9,37.4,11.7,25.7,16.2,13.3,1.394,10.1,26.3,38.594,19.6,38.9,51.249,11.9,16.1,73.91499999999999,1.6,10.5,0.891,1.7,19.6,0.095,13.3,3.3,94.2,67.5,13.5,42.2,11.8,33.6,13.7,19.9,10.4,13.6,0.774,4.5,17.5,23.005999999999993,21.1,43.5,48.025000000000006,11.8,15.6,74.825,0.9,11.5,0.849,1.8,19.7,0.12799999999999997,13.6,3.9,72.0
68,90,2016-01-08,15,1,2015-2016,Sesi Franca,Bauru Basket,75.6,20.7,38.0,16.9,30.3,8.6,21.7,14.2,15.1,1.04,6.9,20.2,32.038,19.0,35.0,56.726,16.9,23.5,73.144,2.0,8.1,0.574,2.8,19.5,0.146,15.1,2.6,80.0,86.2,31.2,37.4,17.6,38.1,9.4,28.7,18.4,11.9,1.7109999999999999,10.4,28.5,36.632000000000005,18.7,33.5,56.734,17.6,22.0,79.577,1.6,8.5,0.7709999999999999,0.8,18.5,0.043000000000000003,11.9,1.6,102.8
82,70,2016-01-08,15,1,2015-2016,Mogi,Coop/São José Basketball,79.9,23.1,41.0,15.8,35.3,10.8,24.5,15.6,14.2,1.339,7.7,24.8,31.249000000000002,20.5,38.7,53.694,15.8,21.4,73.58,1.5,11.3,0.974,1.9,19.4,0.10300000000000001,14.2,2.7,88.9,78.1,27.3,33.6,17.2,31.3,8.4,22.9,14.7,15.3,1.068,9.1,23.6,38.975,16.8,35.0,48.516999999999996,17.2,22.3,76.229,0.9,7.2,0.496,1.6,23.9,0.068,15.3,4.0,79.8
96,66,2016-01-08,15,1,2015-2016,Flamengo,Macaé Basquete,83.7,28.8,41.2,13.7,35.5,9.4,26.1,19.5,13.7,1.5070000000000001,9.6,24.4,39.056,20.6,38.2,53.727999999999994,13.7,17.8,76.20400000000001,1.0,10.0,0.758,2.3,17.7,0.133,13.7,1.4,100.8,79.8,21.3,37.6,20.9,33.4,8.6,24.8,12.3,14.6,0.9309999999999998,7.1,21.5,32.933,18.8,37.5,50.439,20.9,25.2,83.17099999999999,0.7,9.8,0.683,1.3,21.7,0.06399999999999999,14.6,3.6,84.6
60,71,2016-01-08,15,1,2015-2016,Vitória,Fortaleza B. C. / CFO,73.9,20.4,39.2,14.3,32.5,11.0,21.5,12.6,13.4,0.9650000000000001,6.8,20.7,33.278,19.6,39.9,49.39900000000001,14.3,20.0,71.515,1.2,10.1,0.791,1.8,18.2,0.10400000000000001,13.4,3.8,77.5,76.1,26.4,36.6,13.1,35.4,9.7,25.7,11.4,13.7,1.018,8.8,26.7,33.816,18.3,35.6,51.327,13.1,18.9,69.585,2.1,10.6,0.8640000000000001,1.9,21.4,0.085,13.7,2.6,80.7
72,59,2016-01-09,15,1,2015-2016,Brasília,Minas,88.4,26.7,45.4,16.3,37.5,12.6,24.9,19.1,14.8,1.464,8.9,23.9,37.220000000000006,22.7,42.8,53.44799999999999,16.3,20.4,81.088,2.2,8.1,0.6279999999999999,2.6,23.0,0.11200000000000002,14.8,2.7,101.7,71.9,18.9,40.2,12.8,34.8,9.7,25.1,16.2,14.8,1.2209999999999996,6.3,19.4,33.077,20.1,38.7,52.19200000000001,12.8,18.0,67.84200000000001,1.6,8.3,0.6159999999999999,2.3,20.1,0.11000000000000001,14.8,3.2,81.8
70,83,2016-01-12,1,2,2015-2016,Minas,Pinheiros,71.1,18.3,39.4,13.4,35.9,10.7,25.2,15.7,15.1,1.1400000000000001,6.1,18.4,33.156000000000006,19.7,40.0,49.900999999999996,13.4,18.6,68.98499999999999,1.3,8.7,0.6219999999999999,2.6,19.4,0.128,15.1,3.1,81.1,81.8,17.4,45.6,18.8,39.5,11.8,27.7,13.6,15.9,0.859,5.8,16.8,35.224000000000004,22.8,44.2,51.999,18.8,24.9,75.923,1.6,9.7,0.612,3.8,20.6,0.198,15.9,2.9,94.0
90,79,2016-01-12,1,2,2015-2016,Brasília,Caxias do Sul Basquete,88.0,27.0,44.4,16.6,38.7,11.9,26.8,19.3,15.9,1.365,9.0,23.6,38.04600000000001,22.2,41.3,53.903,16.6,20.1,84.61699999999999,1.9,7.8,0.518,2.3,23.2,0.097,15.9,3.0,103.0,66.5,21.6,29.4,15.5,33.4,8.3,25.1,12.1,16.0,0.773,7.2,22.7,32.220000000000006,14.7,34.3,43.994,15.5,21.5,70.397,1.6,12.4,0.807,1.7,23.6,0.06899999999999999,16.0,3.0,69.0
87,81,2016-01-12,1,2,2015-2016,Coop/São José Basketball,Vitória,77.7,26.7,34.0,17.0,30.8,8.1,22.7,15.0,16.0,1.0530000000000002,8.9,22.8,39.205,17.0,34.6,49.587,17.0,22.6,74.245,0.9,7.9,0.517,1.5,23.4,0.06500000000000002,16.0,4.3,79.8,73.6,20.7,39.2,13.7,32.9,10.8,22.1,13.4,13.9,0.998,6.9,20.2,34.437,19.6,40.0,49.323,13.7,19.9,68.94399999999999,1.3,10.6,0.786,1.8,19.0,0.099,13.9,3.6,78.4
