placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
68,74,2012-05-01,2,4,2011-2012,Pinheiros,Joinville,83.75,22.875,45.75,15.125,30.125,7.25,22.875,16.875,13.25,1.475,7.625,19.375,39.40625,22.875,40.25,57.036249999999995,15.125,23.5,65.32000000000001,2.25,7.5,0.5912499999999999,2.625,21.25,0.12625,13.25,2.625,101.125,82.25,18.375,43.75,20.125,34.125,11.625,22.5,14.5,13.875,1.205,6.125,17.625,34.99625,21.875,45.0,49.008750000000006,20.125,27.125,74.97250000000001,1.5,7.125,0.5775,1.125,23.25,0.049999999999999996,13.875,3.625,94.25
96,85,2012-05-01,2,4,2011-2012,Coop/São José Basketball,Sesi Franca,85.25,25.875,41.75,17.625,32.25,9.875,22.375,17.875,13.625,1.4675,8.625,23.625,36.44625,20.875,34.625,60.07874999999999,17.625,22.125,81.27875,1.75,6.75,0.5325,2.625,18.375,0.13874999999999998,13.625,1.75,104.125,80.875,15.75,46.25,18.875,27.25,6.5,20.75,14.0,12.125,1.2974999999999999,5.25,16.25,32.59125,23.125,41.25,55.60874999999999,18.875,23.375,81.2225,0.5,7.0,0.6625000000000001,1.625,23.5,0.08374999999999999,12.125,2.875,92.375
80,69,2012-05-03,3,4,2011-2012,Pinheiros,Joinville,80.75,21.0,45.0,14.75,31.75,7.875,23.875,15.625,14.25,1.13375,7.0,19.375,36.43,22.5,40.875,55.201249999999995,14.75,22.375,67.1725,2.375,7.125,0.50875,2.25,21.5,0.10750000000000001,14.25,2.75,95.25,80.625,18.375,42.25,20.0,33.75,10.75,23.0,14.0,14.5,1.04375,6.125,17.5,35.2825,21.125,43.875,48.361250000000005,20.0,26.625,76.11874999999999,1.625,7.375,0.54625,1.25,22.875,0.05750000000000001,14.5,4.125,92.5
94,80,2012-05-03,3,4,2011-2012,Coop/São José Basketball,Sesi Franca,85.125,27.75,41.25,16.125,32.875,9.875,23.0,18.125,12.875,1.8037500000000002,9.25,25.25,35.99375,20.625,33.5,61.575,16.125,20.5,80.565,2.0,5.5,0.41874999999999996,2.75,19.25,0.13874999999999998,12.875,1.5,104.125,79.75,14.625,47.25,17.875,26.375,6.25,20.125,14.75,11.5,1.4512499999999997,4.875,14.75,33.11125,23.625,41.875,55.9575,17.875,22.625,79.13999999999999,1.125,6.375,0.63875,1.625,22.75,0.08625000000000001,11.5,3.0,92.25
60,77,2012-05-04,3,4,2011-2012,Flamengo,Uberlândia,84.125,19.875,45.5,18.75,30.5,9.5,21.0,13.0,10.125,1.2975,6.625,19.125,35.72625000000001,22.75,43.125,53.435,18.75,24.625,76.33875,1.0,6.625,0.66625,1.625,20.625,0.07250000000000001,10.125,2.0,94.875,80.25,22.125,38.75,19.375,29.375,7.5,21.875,13.125,11.5,1.3737499999999998,7.375,19.5,37.995,19.375,36.5,53.143750000000004,19.375,24.25,80.39375000000001,2.375,6.0,0.62125,3.375,21.625,0.16749999999999998,11.5,2.75,94.125
76,80,2012-05-04,1,4,2011-2012,Bauru Basket,Brasília,78.5,27.75,36.5,14.25,31.25,11.5,19.75,12.25,11.25,1.2437500000000001,9.25,24.25,37.9475,18.25,38.25,47.9825,14.25,19.125,75.18875,0.5,6.25,0.67125,1.25,21.375,0.05875,11.25,2.375,85.625,86.875,24.0,42.25,20.625,32.125,8.125,24.0,13.125,12.0,1.2399999999999998,8.0,22.25,34.3775,21.125,35.0,60.59375,20.625,25.375,81.64500000000001,1.0,7.0,0.61875,3.625,22.0,0.17,12.0,2.125,104.75
90,78,2012-05-07,2,4,2011-2012,Brasília,Bauru Basket,87.375,24.0,42.25,21.125,32.5,7.75,24.75,13.375,13.125,1.115,8.0,21.5,35.699999999999996,21.125,35.25,60.2075,21.125,25.125,84.51500000000001,1.25,6.875,0.5499999999999999,3.625,21.875,0.17125,13.125,2.25,105.25,79.875,28.125,37.0,14.75,31.25,11.625,19.625,12.375,11.0,1.26625,9.375,23.75,39.135,18.5,39.625,47.393750000000004,14.75,19.125,78.13,0.5,7.0,0.7324999999999999,1.375,21.375,0.06625,11.0,2.375,87.75
71,77,2012-05-08,4,4,2011-2012,Joinville,Pinheiros,80.875,18.0,42.75,20.125,35.0,11.625,23.375,14.125,13.875,1.0975,6.0,18.0,34.1275,21.375,45.125,47.673750000000005,20.125,27.75,73.14249999999998,1.875,8.0,0.6175,1.625,23.125,0.07250000000000001,13.875,4.0,94.0,79.0,21.0,42.75,15.25,32.375,8.375,24.0,13.875,14.625,0.98,7.0,19.625,35.74375,21.375,40.375,53.3025,15.25,22.25,70.03,2.5,6.75,0.46625000000000005,2.0,22.5,0.09125,14.625,3.125,90.875
