placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
81,80,2023-11-30,7,1,2023-2024,BRB/Brasília,Mogi,71.8,27.0,33.0,11.8,33.3,9.4,23.9,13.5,13.0,1.077,9.0,26.1,34.391,16.5,36.9,44.949,11.8,17.7,66.16,1.2,7.2,0.5780000000000001,1.3,20.5,0.064,13.0,3.0,70.7,74.151,30.3,30.601000000000006,13.25,30.001000000000005,8.451,21.55,16.95,14.749,1.151,10.101,27.898999999999994,36.364000000000004,15.299000000000001,27.75,55.309000000000005,13.25,18.151,73.373,0.399,5.351000000000001,0.36200000000000004,1.35,22.7,0.056999999999999995,14.749,3.1489999999999996,77.901
94,92,2023-11-30,7,1,2023-2024,Corinthians,Pinheiros,76.9,21.6,41.2,14.1,39.6,11.6,28.0,15.0,12.6,1.23,7.2,26.3,27.212,20.6,38.2,54.352999999999994,14.1,19.2,73.86100000000002,1.7,5.8,0.47400000000000003,2.0,17.1,0.12000000000000002,12.6,2.5,84.9,77.3,29.1,37.8,10.4,38.0,11.3,26.7,17.1,14.9,1.237,9.7,27.9,35.053999999999995,18.9,35.3,53.629,10.4,16.5,63.165,1.2,5.1,0.358,1.4,18.2,0.07700000000000003,14.9,2.3,83.3
65,81,2023-11-30,7,1,2023-2024,Caxias do Sul Basquete,Paulistano,72.3,22.2,35.8,14.3,34.8,11.0,23.8,16.7,15.3,1.11,7.4,25.3,29.76,17.9,37.5,47.60600000000001,14.3,20.7,69.674,2.0,8.3,0.5579999999999999,1.6,19.3,0.086,15.3,3.7,74.5,72.35,20.25,39.9,12.2,40.8,14.0,26.8,14.85,13.55,1.142,6.75,22.0,30.221999999999998,19.95,41.4,48.181,12.2,18.0,68.26199999999999,1.4,8.5,0.6489999999999999,2.65,19.6,0.13299999999999998,13.55,2.25,83.1
74,81,2023-11-30,7,1,2023-2024,União Corinthians,São Paulo,70.2,24.75,31.3,14.15,34.4,8.95,25.45,13.25,14.45,0.9309999999999998,8.25,24.9,33.591,15.65,34.25,45.876,14.15,17.85,77.109,0.45,5.4,0.367,1.4,21.3,0.06600000000000002,14.45,1.95,71.25,77.0,22.8,40.0,14.2,33.3,8.4,24.9,15.9,10.0,1.592,7.6,24.7,30.757999999999992,20.0,35.5,56.121,14.2,17.7,79.563,1.2,5.2,0.517,2.0,18.4,0.12000000000000002,10.0,1.3,87.3
93,88,2023-12-01,7,1,2023-2024,Minas,Fortaleza B. C. / CFO,83.65,31.35,37.8,14.5,36.95,10.85,26.1,20.55,13.15,1.611,10.45,28.2,36.36,18.9,34.55,54.55799999999999,14.5,19.5,73.696,1.15,6.6,0.492,2.45,19.25,0.12999999999999998,13.15,2.8,98.65,79.2,24.9,41.8,12.5,35.8,7.7,28.1,17.6,13.1,1.4080000000000001,8.3,22.0,36.993,20.9,37.4,55.623000000000005,12.5,18.8,65.55699999999999,1.3,5.6,0.4699999999999999,2.6,17.4,0.15499999999999997,13.1,2.9,91.2
64,68,2023-12-01,7,1,2023-2024,Pato Basquete,UNIFACISA,75.1,27.0,37.2,10.9,36.3,11.2,25.1,16.2,11.1,1.53,9.0,27.7,32.328,18.6,37.2,50.147999999999996,10.9,15.5,70.684,1.5,6.0,0.5599999999999999,0.9,18.0,0.054000000000000006,11.1,2.3,81.5,75.6,26.4,35.2,14.0,38.5,11.0,27.5,15.7,13.1,1.197,8.8,29.4,30.018,17.6,32.4,53.604,14.0,18.1,77.19999999999999,0.9,6.8,0.517,2.0,19.0,0.10700000000000003,13.1,2.8,86.0
93,67,2023-12-02,7,1,2023-2024,Flamengo,Sesi Franca,83.6,27.9,40.4,15.3,38.6,12.6,26.0,20.0,11.5,1.8220000000000003,9.3,30.9,30.292,20.2,34.5,58.712,15.3,19.9,76.992,2.0,8.2,0.7140000000000001,1.5,17.0,0.09000000000000001,11.5,2.3,99.9,87.4,27.6,44.001000000000005,15.799000000000001,40.301,11.8,28.501000000000005,19.899,13.700999999999999,1.4829999999999999,9.2,27.198999999999995,34.17,21.999000000000002,37.601000000000006,58.297000000000004,15.799000000000001,20.299,77.70500000000001,2.3,7.0,0.5200000000000001,2.8009999999999997,18.3,0.16999999999999998,13.700999999999999,2.8010000000000006,105.59900000000002
74,78,2023-12-02,7,1,2023-2024,Cerrado,Coop/São José Basketball,73.701,22.8,39.401,11.5,44.099,14.2,29.898999999999994,17.5,13.099,1.3979999999999997,7.598999999999999,25.6,29.901,19.699,40.7,48.428,11.5,19.801,58.757999999999996,1.6009999999999998,6.398999999999999,0.5229999999999999,2.099,17.299,0.11900000000000002,13.099,2.2009999999999996,83.399,81.4,27.9,40.2,13.3,39.8,10.2,29.6,18.1,15.6,1.166,9.3,27.1,34.19799999999999,20.1,36.5,55.15599999999999,13.3,18.4,72.478,0.9,8.4,0.5479999999999999,1.8,19.9,0.09400000000000001,15.6,3.2,94.6
