placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
89,70,2021-12-19,8,1,2021-2022,Flamengo,UNIFACISA,87.35,37.8,35.4,14.15,41.3,11.95,29.35,18.9,14.15,1.379,12.6,32.5,39.577,17.7,30.45,59.101,14.15,19.7,71.934,1.0,6.2,0.44699999999999995,2.35,16.85,0.14100000000000001,14.15,2.75,103.75,78.3,29.7,37.2,11.4,35.3,11.1,24.2,16.7,11.3,1.483,9.9,29.9,33.05499999999999,18.6,34.8,53.86600000000001,11.4,15.5,72.096,1.8,7.2,0.639,0.8,18.3,0.044,11.3,1.8,86.7
76,79,2021-12-20,9,1,2021-2022,Mogi,Bauru Basket,77.05,25.8,37.6,13.65,39.75,10.75,29.0,18.0,15.1,1.222,8.6,29.05,29.615999999999996,18.8,36.0,52.403,13.65,17.65,76.839,2.8,6.65,0.46099999999999997,2.55,20.5,0.12100000000000002,15.1,2.7,87.25,77.3,26.7,39.0,11.6,36.4,8.4,28.0,18.3,11.8,1.6149999999999998,8.9,29.2,30.223000000000003,19.5,32.7,59.510000000000005,11.6,15.6,74.99100000000001,0.7,6.6,0.5700000000000001,2.7,17.9,0.153,11.8,2.0,92.0
71,68,2021-12-21,9,1,2021-2022,Minas,UNIFACISA,84.3,31.2,41.1,12.0,38.15,11.4,26.75,17.35,11.15,1.5910000000000002,10.4,29.7,34.473,20.55,36.0,57.253,12.0,16.8,72.32300000000001,2.9,8.1,0.743,2.25,16.35,0.15099999999999997,11.15,2.75,99.45,78.5,28.5,37.4,12.6,35.3,10.6,24.7,16.5,11.2,1.477,9.5,29.2,31.961999999999996,18.7,34.6,54.41400000000001,12.6,16.6,75.32,1.9,7.2,0.642,1.0,18.8,0.052000000000000005,11.2,1.7,87.7
91,74,2021-12-21,9,1,2021-2022,Flamengo,Fortaleza B. C. / CFO,87.8,38.4,36.6,12.8,41.5,11.9,29.6,20.2,13.6,1.526,12.8,33.2,39.362,18.3,30.6,60.540000000000006,12.8,18.1,71.244,1.2,5.9,0.43999999999999995,2.4,16.9,0.14400000000000002,13.6,2.7,106.2,73.0,20.7,39.6,12.7,38.4,10.0,28.4,14.7,14.3,1.116,6.9,22.5,31.522,19.8,40.3,49.413,12.7,18.9,65.874,1.1,5.5,0.395,2.5,19.0,0.13500000000000004,14.3,2.9,77.5
87,79,2021-12-21,9,1,2021-2022,Sesi Franca,BRB/Brasília,90.25,33.3,43.1,13.85,41.25,9.5,31.75,18.0,13.65,1.3770000000000002,11.1,29.4,37.821999999999996,21.55,35.25,61.379,13.85,17.8,79.20400000000001,2.85,5.95,0.45499999999999996,2.75,15.7,0.21000000000000002,13.65,2.05,108.6,67.751,16.95,35.901,14.9,40.301,9.599,30.698999999999995,12.149,15.55,0.835,5.648999999999999,22.35,25.454,17.949,35.95,49.454,14.9,22.498999999999995,66.016,1.249,4.0489999999999995,0.266,2.7510000000000003,18.249000000000002,0.15300000000000002,15.55,2.7510000000000003,69.15
65,82,2021-12-22,9,1,2021-2022,Mogi,Pinheiros,76.7,25.2,37.8,13.7,39.85,10.35,29.5,17.9,14.7,1.2479999999999998,8.4,28.6,29.361,18.9,35.75,53.024,13.7,17.8,76.376,2.9,6.8,0.484,2.35,20.05,0.11400000000000002,14.7,2.85,87.75,76.9,27.3,36.6,13.0,43.05,14.75,28.3,14.7,13.95,1.091,9.1,28.8,32.251,18.3,39.05,46.998000000000005,13.0,19.05,68.225,1.25,7.6,0.5630000000000001,3.15,16.65,0.18699999999999997,13.95,2.7,84.95
60,75,2021-12-23,9,1,2021-2022,Paulistano,São Paulo,76.0,27.6,37.0,11.4,38.7,11.7,27.0,15.1,12.7,1.217,9.2,28.8,31.772999999999996,18.5,39.9,46.418,11.4,15.5,73.7,0.9,6.8,0.5439999999999999,2.6,20.1,0.133,12.7,3.0,81.4,79.65,27.3,42.0,10.35,34.05,5.8,28.25,19.55,12.15,1.709,9.1,27.5,32.952999999999996,21.0,33.8,62.202999999999996,10.35,14.3,72.455,2.25,7.45,0.6210000000000001,2.55,15.9,0.15800000000000003,12.15,2.1,95.95
92,80,2021-12-28,10,1,2021-2022,União Corinthians,Mogi,74.75,26.4,37.1,11.25,37.8,10.7,27.1,14.6,13.9,1.156,8.8,29.5,29.590999999999998,18.55,38.85,48.524,11.25,16.05,70.276,2.2,9.65,0.7249999999999999,2.55,18.7,0.138,13.9,2.45,79.65,77.2,25.8,37.5,13.9,40.15,9.8,30.35,17.2,14.8,1.2029999999999998,8.6,28.3,30.435000000000002,18.75,35.25,53.313,13.9,18.45,74.822,2.95,6.9,0.4879999999999999,2.1,19.75,0.10300000000000001,14.8,2.95,88.0
