placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
78,73,2024-01-20,2,2,2023-2024,R10 Score Vasco da Gama,Caxias do Sul Basquete,74.85,28.8,32.8,13.25,35.7,9.15,26.55,19.0,15.85,1.23,9.6,27.75,34.73199999999999,16.4,30.3,54.230999999999995,13.25,17.0,77.76700000000001,1.45,6.55,0.41200000000000003,2.75,22.8,0.12,15.85,3.9,87.2,73.8,22.8,34.4,16.6,37.4,11.7,25.7,15.6,15.2,1.049,7.6,27.2,28.276,17.2,35.0,49.5,16.6,23.6,69.89900000000002,2.5,7.1,0.47400000000000003,2.4,22.2,0.10800000000000001,15.2,3.4,76.7
99,95,2024-01-22,3,2,2023-2024,Fortaleza B. C. / CFO,Coop/São José Basketball,81.099,21.9,41.199,18.0,38.05,9.75,28.3,15.700999999999999,13.449000000000002,1.1810000000000003,7.300999999999999,23.499000000000002,31.026999999999997,20.601,36.2,56.539,18.0,24.3,74.31899999999999,1.999,6.099,0.47000000000000003,1.749,20.799,0.085,13.449000000000002,1.9,91.149,76.8,22.35,41.2,13.25,39.15,11.0,28.15,17.5,13.95,1.3379999999999999,7.45,22.15,33.66700000000001,20.6,41.7,49.491,13.25,19.35,68.796,1.75,6.55,0.48699999999999993,2.2,19.8,0.11599999999999999,13.95,3.0,86.35
79,68,2024-01-22,3,2,2023-2024,UNIFACISA,Mogi,90.751,38.25,37.8,14.700999999999999,35.301,9.800999999999998,25.5,20.149,13.151,1.5669999999999997,12.749,33.35,37.921,18.9,31.199,60.501999999999995,14.700999999999999,19.401,74.59900000000002,0.85,7.899000000000001,0.6069999999999999,2.3,16.999000000000002,0.14500000000000002,13.151,2.099,105.649,72.75,30.15,31.7,10.9,33.5,8.4,25.1,17.25,12.6,1.427,10.05,28.55,34.82899999999999,15.85,32.7,48.297999999999995,10.9,14.75,75.423,0.35,6.2,0.526,1.55,20.45,0.079,12.6,2.25,79.45
87,64,2024-01-22,3,2,2023-2024,Corinthians,BRB/Brasília,81.6,29.25,39.9,12.45,35.5,9.45,26.05,19.0,10.45,1.984,9.75,27.9,35.102999999999994,19.95,36.6,54.266000000000005,12.45,17.35,70.641,1.8,5.6,0.578,2.6,19.6,0.13500000000000004,10.45,1.05,94.15,70.0,24.9,35.366,9.734,30.934000000000005,9.016,21.916,12.684000000000001,13.45,0.9560000000000001,8.3,26.734,31.335,17.684,38.6,46.169,9.734,14.684000000000001,65.054,0.95,7.1659999999999995,0.534,1.2,18.7,0.061,13.45,2.234,64.23400000000001
84,61,2024-01-22,3,2,2023-2024,Pinheiros,Cerrado,76.199,26.25,34.101,15.850999999999999,37.45,11.199,26.250999999999998,17.499000000000002,13.449000000000002,1.392,8.748999999999999,26.7,34.786,17.049,35.049,48.503,15.850999999999999,21.000999999999998,76.16999999999999,1.351,5.35,0.425,3.001,20.0,0.14700000000000002,13.449000000000002,2.7990000000000004,84.949,73.25,25.5,37.3,10.45,35.85,11.0,24.85,14.7,13.15,1.121,8.5,23.05,37.503,18.65,40.4,45.897000000000006,10.45,15.05,67.28,0.95,7.3,0.556,1.35,16.35,0.086,13.15,2.3,78.4
89,77,2024-01-22,3,2,2023-2024,R10 Score Vasco da Gama,União Corinthians,76.8,29.1,34.8,12.9,34.6,8.5,26.1,19.6,15.0,1.377,9.7,27.9,34.928999999999995,17.4,31.0,56.06999999999999,12.9,16.3,78.908,1.4,6.5,0.44600000000000006,2.8,22.0,0.129,15.0,3.7,90.1,73.5,27.3,34.1,12.1,33.95,9.8,24.15,17.3,11.7,1.5250000000000001,9.1,29.15,31.429999999999996,17.05,35.6,47.662,12.1,18.15,65.717,0.5,6.35,0.571,2.15,22.35,0.10400000000000001,11.7,2.6,76.9
105,62,2024-01-23,3,2,2023-2024,Flamengo,Caxias do Sul Basquete,87.49900000000001,28.8,40.3,18.398999999999994,38.501000000000005,11.501000000000001,27.0,20.348999999999997,12.451,1.6789999999999998,9.601,26.601000000000006,36.452,20.15,37.199,54.036,18.398999999999994,24.65,75.04299999999999,1.199,7.098999999999999,0.5900000000000001,1.399,19.648999999999994,0.07499999999999998,12.451,2.4,102.09900000000002,72.85,21.45,34.2,17.2,36.05,11.35,24.7,15.65,15.4,1.0350000000000001,7.15,26.1,27.131,17.1,35.2,49.071000000000005,17.2,24.25,70.542,2.35,7.3,0.479,2.3,22.5,0.10300000000000001,15.4,3.35,74.65
90,71,2024-01-23,3,2,2023-2024,São Paulo,Paulistano,78.56700000000001,26.7,37.333,14.532999999999998,34.233,8.4,25.833,16.732999999999997,12.967000000000002,1.3039999999999998,8.9,27.133,32.818999999999996,18.667,32.333,57.301,14.532999999999998,19.833,72.872,0.9,6.267,0.4960000000000001,2.633,17.833,0.14700000000000002,12.967000000000002,1.6670000000000003,88.26700000000001,77.85,22.65,41.2,14.0,39.2,12.85,26.35,17.9,14.45,1.31,7.55,25.25,29.397,20.6,40.05,51.346000000000004,14.0,19.4,72.09299999999999,2.45,8.35,0.616,2.05,21.7,0.099,14.45,2.8,88.35
