placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
60,63,2017-02-25,23,1,2016-2017,Vitória,Mogi,75.3,21.6,36.4,17.3,35.2,7.3,27.9,16.8,14.6,1.274,7.2,22.5,33.138999999999996,18.2,36.5,49.565999999999995,17.3,22.5,74.56300000000002,1.1,9.1,0.6910000000000001,1.6,20.6,0.07600000000000001,14.6,2.6,84.6,79.0,35.7,27.8,15.5,37.8,10.9,26.9,17.9,13.1,1.8189999999999997,11.9,30.6,39.386,13.9,31.6,44.663000000000004,15.5,21.8,71.071,1.1,7.2,0.681,0.9,20.3,0.044,13.1,4.3,87.0
92,85,2017-03-04,26,1,2016-2017,Sesi Franca,Bauru Basket,84.3,25.5,38.2,20.6,39.0,10.7,28.3,16.7,15.5,1.193,8.5,25.1,34.260000000000005,19.1,36.6,52.77,20.6,27.4,75.923,1.2,5.5,0.376,1.7,25.1,0.063,15.5,2.5,90.8,79.5,30.0,33.0,16.5,38.9,9.5,29.4,16.3,13.9,1.1800000000000002,10.0,31.7,31.707,16.5,29.7,56.39000000000001,16.5,24.1,68.421,0.7,8.1,0.5980000000000001,2.1,19.7,0.11299999999999999,13.9,3.1,88.5
84,58,2017-03-07,24,1,2016-2017,Mogi,Brasília,80.5,36.0,28.8,15.7,38.2,10.8,27.4,18.4,13.1,1.855,12.0,30.7,39.612,14.4,31.2,47.02900000000001,15.7,22.2,70.65199999999999,1.3,7.1,0.6739999999999999,1.2,20.4,0.059,13.1,4.0,90.3,78.4,21.9,41.4,15.1,36.0,10.7,25.3,19.8,14.7,1.7199999999999995,7.3,22.4,32.23799999999999,20.7,38.4,53.339999999999996,15.1,21.8,67.603,1.9,6.7,0.491,2.6,20.4,0.141,14.7,2.3,89.3
83,71,2017-03-07,24,1,2016-2017,Bauru Basket,Vitória,81.2,29.1,34.2,17.9,39.6,10.3,29.3,16.4,13.8,1.197,9.7,30.0,32.126,17.1,31.1,55.306000000000004,17.9,25.5,70.281,0.8,7.8,0.578,2.1,19.6,0.11299999999999999,13.8,3.5,91.4,75.0,21.9,38.8,14.3,34.9,7.6,27.3,16.8,13.8,1.317,7.3,22.7,33.356,19.4,37.7,51.509,14.3,19.6,71.37900000000002,1.2,8.7,0.6839999999999999,1.6,21.2,0.07500000000000001,13.8,2.7,84.2
78,82,2017-03-07,24,1,2016-2017,Sesi Franca,Fortaleza B. C. / CFO,83.8,26.1,37.0,20.7,38.3,11.2,27.1,16.1,15.2,1.176,8.7,25.6,34.306,18.5,36.5,51.205999999999996,20.7,27.4,76.378,1.1,5.8,0.40499999999999997,1.6,25.1,0.05800000000000001,15.2,2.2,88.8,76.3,27.9,33.8,14.6,36.4,9.3,27.1,15.5,14.2,1.1280000000000001,9.3,26.5,35.010000000000005,16.9,35.7,47.195,14.6,21.7,65.80099999999999,1.1,7.6,0.5519999999999999,2.6,21.6,0.11900000000000002,14.2,3.1,81.1
114,105,2017-03-07,24,1,2016-2017,VipTech CMB,Minas,81.5,27.6,35.2,18.7,37.9,11.3,26.6,16.1,15.1,1.093,9.2,25.6,36.044000000000004,17.6,37.5,47.275000000000006,18.7,24.9,74.08699999999999,1.6,8.6,0.57,1.5,20.5,0.069,15.1,3.5,88.0,77.5,25.5,37.2,14.8,35.7,10.7,25.0,17.9,17.4,1.0699999999999998,8.5,26.3,33.599000000000004,18.6,37.5,49.516,14.8,19.7,76.68499999999999,1.4,8.9,0.535,2.6,23.3,0.12300000000000003,17.4,3.9,83.6
64,63,2017-03-08,24,1,2016-2017,L. Sorocabana,Pinheiros,66.5,19.2,35.0,12.3,35.6,13.0,22.6,13.3,15.3,0.916,6.4,24.4,26.744999999999997,17.5,37.7,46.660000000000004,12.3,18.4,67.845,1.4,7.0,0.5010000000000001,0.9,24.5,0.036,15.3,6.0,63.7,77.9,17.4,41.6,18.9,37.6,10.2,27.4,17.5,14.2,1.288,5.8,18.3,32.897999999999996,20.8,41.6,49.554,18.9,27.9,67.85,1.6,6.8,0.523,2.0,21.6,0.101,14.2,3.3,85.3
78,72,2017-03-09,25,1,2016-2017,Bauru Basket,Fortaleza B. C. / CFO,80.8,27.6,36.0,17.2,38.8,9.9,28.9,16.9,13.8,1.233,9.2,29.5,30.729000000000003,18.0,31.7,56.835,17.2,24.8,69.33000000000001,0.8,8.0,0.593,1.9,19.6,0.098,13.8,3.6,91.0,76.1,27.0,34.6,14.5,36.2,9.7,26.5,15.7,15.0,1.095,9.0,26.7,33.608999999999995,17.3,36.0,47.932,14.5,21.7,65.13399999999999,1.3,7.9,0.5509999999999999,2.7,21.6,0.12500000000000003,15.0,3.2,80.0
87,64,2017-03-09,25,1,2016-2017,Mogi,Minas,81.7,35.7,30.4,15.6,40.1,11.4,28.7,18.6,13.5,1.826,11.9,30.7,39.242,15.2,31.2,49.88700000000001,15.6,22.8,68.85799999999999,1.3,6.6,0.6199999999999999,1.2,20.7,0.05800000000000001,13.5,3.5,92.7,75.3,24.0,36.4,14.9,35.5,10.9,24.6,16.5,16.9,1.011,8.0,27.0,30.623,18.2,37.5,48.373000000000005,14.9,19.8,76.77599999999998,1.2,8.9,0.5549999999999999,2.2,24.0,0.10300000000000001,16.9,3.7,78.3
81,74,2017-03-09,25,1,2016-2017,Sesi Franca,Vitória,85.6,25.2,38.4,22.0,38.5,10.9,27.6,16.0,15.1,1.174,8.4,25.2,33.326,19.2,36.5,53.205999999999996,22.0,29.0,76.724,1.4,5.8,0.40599999999999997,2.1,25.5,0.077,15.1,2.3,91.8,73.9,21.9,37.0,15.0,34.5,8.4,26.1,16.4,14.6,1.2420000000000002,7.3,23.4,32.024,18.5,37.2,50.087,15.0,21.1,69.712,1.5,9.3,0.692,1.7,22.4,0.07800000000000001,14.6,3.0,80.3
