placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
69,77,2019-04-13,1,4,2018-2019,Fortaleza B. C. / CFO,Mogi,77.11680203045685,30.380710659898476,39.16756345177665,13.553299492385786,35.15741116751269,10.365482233502538,24.791928934010155,13.604111675126905,12.847664974619288,1.1842131979695436,8.131979695431472,24.553248730964466,33.37949238578678,19.583705583756345,39.15736040609137,50.133604060913676,13.553299492385786,19.040558375634518,70.82888324873095,1.4416751269035533,8.720812182741117,0.753147208121827,2.431421319796954,20.421370558375635,0.12218274111675122,12.847664974619288,2.6903553299492384,83.73091370558375,80.93573394495412,29.545871559633028,40.05509174311927,16.67435779816514,36.33954128440367,11.389908256880734,24.949495412844037,15.821146788990827,13.710917431192659,1.275458715596331,8.068807339449542,22.825779816513762,35.56183486238533,20.027477064220182,39.3990366972477,51.129816513761455,16.67435779816514,22.486238532110093,74.04137614678898,1.3806422018348619,8.729357798165138,0.6910091743119263,1.8487155963302757,21.435733944954126,0.08981651376146788,13.710917431192659,2.802752293577982,91.25688073394495
