placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
89,71,2009-04-29,11,2,2008-2009,Limeira,Saldanha,86.3,27.0,42.2,17.1,28.9,6.8,22.1,17.2,13.5,1.3199999999999998,9.0,22.5,39.984,21.1,37.0,56.66700000000001,17.1,23.3,73.08099999999999,3.1,8.5,0.636,3.5,20.5,0.183,13.5,0.0,95.3,71.0,24.6,33.2,13.2,30.1,10.5,19.6,12.0,18.3,0.6970000000000001,8.2,25.9,32.124,16.6,34.3,48.777,13.2,22.3,59.712,3.3,10.1,0.6050000000000001,1.9,22.6,0.08800000000000001,18.3,0.0,62.3
92,100,2009-05-01,12,2,2008-2009,Brasília,Flamengo,87.6,21.6,46.0,20.0,29.2,7.1,22.1,15.9,15.1,1.129,7.2,20.2,36.952000000000005,23.0,38.0,60.659000000000006,20.0,25.7,76.607,2.7,8.3,0.584,3.6,21.4,0.18700000000000003,15.1,0.0,95.8,94.0,30.3,44.8,18.9,34.6,8.1,26.5,18.6,13.4,1.4489999999999998,10.1,26.2,38.714,22.4,35.9,62.76399999999999,18.9,24.5,79.53599999999999,1.6,7.9,0.6159999999999999,2.2,20.1,0.11000000000000001,13.4,0.0,108.7
73,63,2009-05-01,12,2,2008-2009,Bauru Basket,Lajeado,86.3,30.0,38.8,17.5,30.6,10.8,19.8,13.9,8.6,1.964,10.0,23.8,41.55800000000001,19.4,38.4,50.645,17.5,24.6,70.726,1.1,6.9,0.9480000000000001,1.1,20.3,0.05500000000000001,8.6,0.0,90.3,75.7,18.6,41.6,15.5,25.0,7.2,17.8,13.2,12.3,1.2000000000000002,6.2,19.9,30.621999999999996,20.8,37.5,55.73199999999999,15.5,21.3,70.819,0.3,6.6,0.589,1.2,22.6,0.05800000000000001,12.3,0.0,73.2
76,87,2009-05-01,12,2,2008-2009,Assis,Joinville,74.3,21.3,34.6,18.4,28.2,8.6,19.6,12.3,13.1,1.0450000000000002,7.1,21.2,33.607000000000006,17.3,34.9,49.317,18.4,24.1,77.794,1.5,5.6,0.45999999999999996,3.3,22.2,0.16299999999999998,13.1,0.0,73.2,83.0,29.7,37.6,15.7,31.5,9.9,21.6,16.1,12.7,1.356,9.9,29.0,34.007,18.8,36.2,51.777,15.7,22.9,69.32300000000001,1.6,9.0,0.754,3.2,20.8,0.154,12.7,0.0,86.4
101,69,2009-05-01,12,2,2008-2009,Pinheiros,Araraquara,87.2,25.5,45.2,16.5,30.1,8.8,21.3,16.1,12.1,1.405,8.5,23.9,36.741,22.6,38.6,58.702999999999996,16.5,21.5,76.44000000000001,3.4,8.2,0.694,1.7,17.0,0.09700000000000002,12.1,0.0,94.8,75.2,24.0,34.6,16.6,26.1,7.1,19.0,13.6,17.9,0.788,8.0,23.0,35.027,17.3,32.5,53.371,16.6,21.2,76.91,1.5,8.7,0.5189999999999999,3.1,23.6,0.15200000000000002,17.9,0.0,74.0
85,88,2009-05-01,12,2,2008-2009,Limeira,Espírito Santo,85.3,24.3,43.4,17.6,30.4,7.5,22.9,17.1,13.2,1.3439999999999999,8.1,22.2,36.711,21.7,38.8,55.617000000000004,17.6,24.0,72.76299999999999,3.6,8.9,0.678,3.4,19.6,0.189,13.2,0.0,94.3,74.1,19.5,36.8,17.8,27.7,8.5,19.2,13.2,16.5,0.9600000000000003,6.5,20.5,32.231,18.4,36.8,49.824,17.8,26.5,65.089,1.5,9.6,0.626,1.7,21.4,0.07899999999999999,16.5,0.0,68.7
88,77,2009-05-01,12,2,2008-2009,Coop/São José Basketball,Saldanha,72.6,19.8,38.2,14.6,31.1,10.8,20.3,10.7,14.5,0.8320000000000001,6.6,22.6,29.161999999999995,19.1,38.2,51.132,14.6,20.8,70.85000000000001,0.9,6.5,0.475,1.6,23.1,0.07,14.5,0.0,66.7,70.8,25.8,32.2,12.8,30.7,10.3,20.4,12.8,19.1,0.7040000000000001,8.6,27.4,31.442,16.1,33.7,48.004000000000005,12.8,21.1,61.766,3.0,10.0,0.567,2.1,22.2,0.098,19.1,0.0,62.6
70,76,2009-05-01,12,2,2008-2009,Paulistano,Sesi Franca,78.3,21.0,40.4,16.9,31.3,9.9,21.4,13.6,17.7,0.8779999999999999,7.0,20.7,35.287,20.2,39.2,51.237,16.9,23.9,71.713,1.0,8.0,0.51,3.4,24.5,0.146,17.7,0.0,77.2,82.3,21.0,43.0,18.3,28.4,8.3,20.1,15.2,13.2,1.2570000000000001,7.0,19.5,38.371,21.5,42.6,49.953,18.3,23.0,79.136,0.9,8.6,0.6970000000000001,2.0,23.4,0.08,13.2,0.0,85.0
84,72,2009-05-03,6,1,2008-2009,Flamengo,Assis,95.4,29.7,44.2,21.5,34.8,8.3,26.5,18.7,13.2,1.466,9.9,26.4,37.707,22.1,35.1,63.25199999999999,21.5,28.5,77.905,1.6,8.4,0.652,2.4,21.2,0.11500000000000002,13.2,0.0,110.0,73.9,21.0,35.2,17.7,28.7,8.0,20.7,12.2,13.6,0.9879999999999999,7.0,20.3,34.434000000000005,17.6,34.2,51.425,17.7,24.0,75.719,1.8,5.8,0.45699999999999996,3.5,21.0,0.18,13.6,0.0,74.3
95,73,2009-05-03,8,1,2008-2009,Minas,Lajeado,88.6,24.9,46.6,17.1,35.3,9.2,26.1,17.7,15.1,1.206,8.3,21.1,39.404,23.3,38.8,60.43799999999999,17.1,23.0,74.739,1.2,6.5,0.442,3.6,16.7,0.21500000000000002,15.1,0.0,102.4,73.8,18.6,40.8,14.4,23.4,6.6,16.8,13.0,11.7,1.227,6.2,19.6,31.072999999999997,20.4,37.4,54.593999999999994,14.4,19.7,68.629,0.2,6.5,0.596,1.1,21.6,0.053000000000000005,11.7,0.0,70.4
